DB_NAME,DB_MARKET,NAME,DESC,MARKET
AJRD,K,없음,없음,없음,
HVAL,K,없음,없음,없음,
RSPY,K,없음,없음,없음,
ABST,O,없음,없음,없음,
BBIG,O,없음,없음,없음,
XPAX,O,없음,없음,없음,
XPAXU,O,없음,없음,없음,
DALS,O,없음,없음,없음,
NSL,없음,없음,없음,없음,
JRO,없음,없음,없음,없음,
JSD,없음,없음,없음,없음,
ECOZ,K,없음,없음,없음,
FLEH,K,없음,없음,없음,
NSPY,K,없음,없음,없음,
NIWM,K,없음,없음,없음,
NBRV,O,없음,없음,없음,
TLGA,K,없음,없음,없음,
TLGA_u,K,없음,없음,없음,
SHPW,K,SHPW,셰이프웨이스 홀딩스,나스닥 증권거래소,
HMPT,O,없음,없음,없음,
REUN,O,없음,없음,없음,
MMMB,O,없음,없음,없음,
SPPI,O,없음,없음,없음,
OFED,O,없음,없음,없음,
APPH,O,없음,없음,없음,
CPUH,K,없음,없음,없음,
QFTA_u,K,없음,없음,없음,
CPUH_u,K,없음,없음,없음,
UNVR,K,없음,없음,없음,
WAVC_u,K,없음,없음,없음,
EMBK,O,없음,없음,없음,
GENQ,O,없음,없음,없음,
GENQU,O,없음,없음,없음,
EGIS,K,없음,없음,없음,
ISIG,O,없음,없음,없음,
ARBG,O,없음,없음,없음,
LYFE,K,없음,없음,없음,
ARBGU,O,없음,없음,없음,
BWCAU,O,없음,없음,없음,
BWC,O,없음,없음,없음,
FMST,O,FMST,포모스트 리튬 리소스 & 테크놀로지,나스닥 증권거래소,
WTT,없음,WTTR,셀렉트 에너지 서비스,뉴욕 거래소,
ENOB,O,없음,없음,없음,
IRNT,K,없음,없음,없음,
PDCE,O,없음,없음,없음,
LTCH,O,없음,없음,없음,
DICE,O,없음,없음,없음,
MSVB,O,없음,없음,없음,
UIHC,O,없음,없음,없음,
AEPPZ,O,없음,없음,없음,
SAL,O,CRM,Salesforce Inc,뉴욕 거래소,
IDBA,O,없음,없음,없음,
SGTX,O,없음,없음,없음,
KDNY,O,없음,없음,없음,
RCA,없음,RCAC,레벨스톤 캐피탈 애퀴지션,나스닥 증권거래소,
BSAQ,K,없음,없음,없음,
APMIU,O,없음,없음,없음,
XOUT,K,없음,없음,없음,
BSAQ_u,K,없음,없음,없음,
PYPT,O,없음,없음,없음,
OXACU,O,없음,없음,없음,
MTAC,O,없음,없음,없음,
MTACU,O,없음,없음,없음,
OXAC,O,없음,없음,없음,
AFTR_u,K,없음,없음,없음,
PCGU,K,없음,없음,없음,
YELL,O,Yellow Hat Ltd,9882,도쿄 거래소,
AFTR,K,없음,없음,없음,
DFFN,O,없음,없음,없음,
PTRA,O,없음,없음,없음,
RMED,K,없음,없음,없음,
APMI,O,없음,없음,없음,
HMACU,O,없음,없음,없음,
HMACR,O,없음,없음,없음,
HMAC,O,없음,없음,없음,
ARNC,K,없음,없음,없음,
AMRS,O,없음,없음,없음,
UBP_ph,없음,없음,없음,없음,
UBA,없음,UBA Investments Ltd,00768,홍콩 거래소,
UBP,없음,없음,없음,없음,
UBP_pk,없음,없음,없음,없음,
FRG,O,FRGE,포지 글로벌 홀딩스,뉴욕 거래소,
TMKR,O,없음,없음,없음,
TMKRU,O,없음,없음,없음,
FRGAP,O,없음,없음,없음,
LGVNV,O,없음,없음,없음,
FFWM,O,FFWM,퍼스트 파운데이션,뉴욕 거래소,
QWST,K,없음,없음,없음,
ZINGU,O,없음,없음,없음,
AMOT,O,없음,없음,없음,
YVR,O,없음,없음,없음,
FRBK,O,없음,없음,없음,
ZING,O,없음,없음,없음,
KVUE_w,K,없음,없음,없음,
AGAC_u,K,없음,없음,없음,
AGAC,K,없음,없음,없음,
JNJw,없음,없음,없음,없음,
FORG,K,FRGE,Forge Global Holdings Inc,뉴욕 거래소,
AURCU,O,없음,없음,없음,
APGN,O,없음,없음,없음,
AURC,O,없음,없음,없음,
WAVC,K,없음,없음,없음,
NOPE,K,없음,없음,없음,
GFX,없음,없음,없음,없음,
GFX_u,없음,없음,없음,없음,
PNACR,O,없음,없음,없음,
PNAC,O,없음,없음,없음,
FGMC,O,없음,없음,없음,
FGMCU,O,없음,없음,없음,
PNACU,O,없음,없음,없음,
SEAC,O,SBCF,Seacoast Banking Corporation of Florida,나스닥 증권거래소,
PXQ,없음,없음,없음,없음,
PSJ,없음,없음,없음,없음,
CLTL,K,없음,없음,없음,
GRZZ,K,없음,없음,없음,
EWMC,K,없음,없음,없음,
PSDN,K,없음,없음,없음,
VALT,K,Valtes Holdings Co Ltd,4442,도쿄 거래소,
HYLD,K,없음,없음,없음,
PLW,O,없음,없음,없음,
FXLV,K,없음,없음,없음,
APE,없음,에이프코인,APE,빗썸,
CUBS,K,없음,없음,없음,
AMTB,O,AMTB,아머란트 뱅코프,뉴욕 거래소,
OIG,O,없음,없음,없음,
EXTO_w,K,없음,없음,없음,
FIVR,O,없음,없음,없음,
SCHN,O,RDUS,Schnitzer Steel Industries Inc,나스닥 증권거래소,
EDTXU,O,없음,없음,없음,
FOCS,O,없음,없음,없음,
PRDS,O,없음,없음,없음,
CCAI,O,없음,없음,없음,
SABRP,O,없음,없음,없음,
EDTX,O,없음,없음,없음,
CCAIU,O,없음,없음,없음,
NSPL,K,없음,없음,없음,
NEE_pq,없음,없음,없음,없음,
ACGN,O,없음,없음,없음,
NUVA,O,NUVB,Nuvation Bio Inc,뉴욕 거래소,
SBIG,O,SBI Global Asset Management Co Ltd,4765,도쿄 거래소,
UTME,O,없음,없음,없음,
CFMS,O,없음,없음,없음,
QUOT,K,없음,없음,없음,
PLYM_pa,K,없음,없음,없음,
BVXV,O,없음,없음,없음,
AZYO,O,없음,없음,없음,
GECCN,O,없음,없음,없음,
NSTC,K,없음,없음,없음,
BKI,없음,BKIE,BNY Mellon International Equity ETF,아멕스 증권거래소,
NEX,없음,NEXA,넥사 리소스,뉴욕 거래소,
NSTC_u,K,없음,없음,없음,
BKSB,K,없음,없음,없음,
BTB,O,BTBD,Bt Brands Inc,나스닥 증권거래소,
ADMP,O,없음,없음,없음,
LOV,O,LOVE,Lovesac Co,나스닥 증권거래소,
IBET,O,없음,없음,없음,
ATAQ,K,없음,없음,없음,
ATAQ_u,K,없음,없음,없음,
SLGG,O,없음,없음,없음,
SURF,O,SRFM,Surf Air Mobility Inc,뉴욕 거래소,
RCLF,O,없음,없음,없음,
RCLFU,O,없음,없음,없음,
MGTA,O,없음,없음,없음,
ILLM,O,없음,없음,없음,
WWE,없음,없음,없음,없음,
LJIM,K,없음,없음,없음,
RTLPP,O,없음,없음,없음,
RTL,O,없음,없음,없음,
RTLPO,O,없음,없음,없음,
FLAG,K,없음,없음,없음,
NSTD_u,K,없음,없음,없음,
FLAG_u,K,없음,없음,없음,
NSTD,K,없음,없음,없음,
INFI,O,IFIN,InFintT Acquisition Corp,뉴욕 거래소,
GS_pj,없음,없음,없음,없음,
JUSA,K,없음,없음,없음,
KRBP,O,없음,없음,없음,
PIAI,K,없음,없음,없음,
KKR_pc,없음,없음,없음,없음,
WFC_pq,없음,없음,없음,없음,
PIAI_u,K,없음,없음,없음,
OFC,없음,없음,없음,없음,
JUPW,O,없음,없음,없음,
BKSC,O,없음,없음,없음,
DRTT,O,없음,없음,없음,
DTCK,O,DTCK,데이비스 코모디티,나스닥 증권거래소,
UTAA,O,없음,없음,없음,
UTAAU,O,없음,없음,없음,
TKAT,K,없음,없음,없음,
SNLN,O,없음,없음,없음,
ZEV,없음,ZVIA,Zevia PBC,뉴욕 거래소,
DTOCU,O,없음,없음,없음,
DTOC,O,없음,없음,없음,
VHNAU,O,없음,없음,없음,
VHNA,O,없음,없음,없음,
MBSC,K,없음,없음,없음,
MBSC_u,K,없음,없음,없음,
GLCN,K,없음,없음,없음,
RADI,O,RDN,Radian Group Inc,뉴욕 거래소,
PRTK,O,없음,없음,없음,
LGVNR,O,없음,없음,없음,
AAM_pa,없음,없음,없음,없음,
AAM_pb,없음,없음,없음,없음,
MURFU,O,없음,없음,없음,
CTIB,O,없음,없음,없음,
HILS,O,없음,없음,없음,
MURF,O,없음,없음,없음,
BRDS,K,없음,없음,없음,
APRN,K,APRN,블루 에이프런 홀딩스,나스닥 증권거래소,
MINC,K,없음,없음,없음,
SBNY,O,SBNY,Signature Bank,나스닥 증권거래소,
CLVS,O,CLVSQ,Clovis Oncology Inc,나스닥 증권거래소,
XPER_w,K,없음,없음,없음,
GBL,없음,GBLI,글로벌 인뎀니티 그룹,뉴욕 거래소,
BAM_w,없음,없음,없음,없음,
VTS_w,없음,없음,없음,없음,
KIO_r_w,없음,없음,없음,없음,
GFGD,O,없음,없음,없음,
GFGDU,O,없음,없음,없음,
ADERU,O,없음,없음,없음,
ADER,O,없음,없음,없음,
DBTX,O,없음,없음,없음,
GFGDR,O,없음,없음,없음,
MMP,없음,없음,없음,없음,
DMS,없음,DMS,068790,코스닥,
COO,없음,COO,쿠퍼 컴퍼니스,나스닥 증권거래소,
SUNL,K,SLF,Sun Life Financial Inc,뉴욕 거래소,
REDU,O,없음,없음,없음,
XPOA,K,없음,없음,없음,
GLEE,O,없음,없음,없음,
BTX,O,BTX,브루클린 이뮤노테라퓨틱스,아멕스 증권거래소,
KNTK,O,KNTK,키네틱 홀딩스,뉴욕 거래소,
GBOX,O,없음,없음,없음,
AZAA,K,없음,없음,없음,
AZBJ,K,없음,없음,없음,
AZBO,K,없음,없음,없음,
AZBA,K,없음,없음,없음,
AZBL,K,없음,없음,없음,
WSTG,O,없음,없음,없음,
PAQC,O,없음,없음,없음,
BHSE,O,없음,없음,없음,
LMAO,O,없음,없음,없음,
AZAL,K,없음,없음,없음,
AZAJ,K,없음,없음,없음,
AZAO,K,없음,없음,없음,
WETF,O,없음,없음,없음,
CHG,O,CHGG,체그,뉴욕 거래소,
CECE,O,CECEP Solar Energy Co Ltd Class A,000591,심천(선강퉁) 증권거래소,
ESSC,O,없음,없음,없음,
XL,없음,XLO,자일리오 테라퓨틱스,나스닥 증권거래소,
IRHG,K,없음,없음,없음,
ATAX,O,없음,없음,없음,
TDSC,K,TDSC,Cabana Target Drawdown 10 ETF,나스닥 증권거래소,
CLSC,K,CLSC,Cabana Target Leading Sector Conservative ETF,나스닥 증권거래소,
CLSA,K,CLSA,Cabana Target Leading Sector Aggressive ETF,나스닥 증권거래소,
CLSM,K,CLSM,Cabana Target Leading Sector Moderate ETF,나스닥 증권거래소,
TDSD,K,TDSD,Cabana Target Drawdown 13 ETF,나스닥 증권거래소,
TDSA,K,TDSA,Cabana Target Drawdown 5 ETF,나스닥 증권거래소,
TDSE,K,TDSE,Cabana Target Drawdown 16 ETF,나스닥 증권거래소,
TDSB,K,TDSB,Cabana Target Drawdown 7 ETF,나스닥 증권거래소,
BAMI,K,없음,없음,없음,
BAMH,K,없음,없음,없음,
UHALB,O,없음,없음,없음,
UHAL,O,UHAL,유홀 홀딩,뉴욕 거래소,
YMTX,O,없음,없음,없음,
POND,K,없음,없음,없음,
PAFO,O,없음,없음,없음,
CCCS,K,CCCS,CCC 인텔리전트 솔루션스 홀딩스,나스닥 증권거래소,
BTN,없음,없음,없음,없음,
SLAC,K,SLAC,소셜 레버리지 애퀴지션 I,나스닥 증권거래소,
SLAC_u,K,없음,없음,없음,
LJAQ,O,없음,없음,없음,
MSPR,O,LIFW,MSP Recovery Inc,나스닥 증권거래소,
NILE,K,없음,없음,없음,
NILE_pd,K,없음,없음,없음,
MTMT,K,없음,없음,없음,
PONO,O,PTHR,Pono Capital Three Inc,나스닥 증권거래소,
PFDR,O,없음,없음,없음,
MCAE,O,없음,없음,없음,
ISR,없음,ISRL,Israel Acquisitions Corp,나스닥 증권거래소,
RCII,O,없음,없음,없음,
DCRD,O,없음,없음,없음,
KAII,O,없음,없음,없음,
KAIIU,O,없음,없음,없음,
MICT,O,없음,없음,없음,
HPX,없음,HPX,하이팟 투자,호치민 거래소,
MCG,없음,MGRC,McGrath RentCorp,나스닥 증권거래소,
MTP,O,없음,없음,없음,
HSC,없음,HSCS,하트 테스트 래보라토리스,나스닥 증권거래소,
CELL,O,CEL,Cellcom Israel Ltd,뉴욕 거래소,
CNFRL,O,없음,없음,없음,
UPTDU,O,없음,없음,없음,
ANZUU,O,없음,없음,없음,
MPRAU,O,없음,없음,없음,
MCLDP,O,없음,없음,없음,
MCLD,O,없음,없음,없음,
SYNH,O,없음,없음,없음,
METX,O,없음,없음,없음,
SGBXV,O,없음,없음,없음,
SLVR,O,없음,없음,없음,
SLVRU,O,없음,없음,없음,
K_w,없음,없음,없음,없음,
KLG_w,없음,없음,없음,없음,
DHR_w,없음,없음,없음,없음,
VLTO_w,K,없음,없음,없음,
GFOR,K,없음,없음,없음,
ARMK_w,K,없음,없음,없음,
TRTN,K,TRTN PR A,트라이턴 인터내셔널 우선주 시리즈 A 8.5%,뉴욕 거래소,
RNDV,O,없음,없음,없음,
DBOC,K,없음,없음,없음,
DSOC,K,없음,없음,없음,
TSOC,K,없음,없음,없음,
UPTD,O,없음,없음,없음,
ANZU,O,없음,없음,없음,
GFOR_u,K,없음,없음,없음,
VSTS_w,K,없음,없음,없음,
MPRA,O,없음,없음,없음,
SGDVV,O,없음,없음,없음,
SDC,O,SDC,송다컨설팅,하노이 거래소,
LAAC_w,K,없음,없음,없음,
LAC_w,없음,없음,없음,없음,
CGRN,O,없음,없음,없음,
HSTO,O,없음,없음,없음,
VQS,O,없음,없음,없음,
RNST,O,RNST,르네산트,뉴욕 거래소,
HZNP,O,HZNP,호라이즌 테라퓨틱스,나스닥 증권거래소,
BIOSU,O,BIOSU,BioPlus Acquisition Units,나스닥 증권거래소,
BIOS,O,BIOS,바이오플러스 애퀴지션,나스닥 증권거래소,
VEDU,O,VEDU,비저너리 에듀케이션 테크놀로지 홀딩스 그룹,나스닥 증권거래소,
CEN,없음,CEN,Center Coast Brookfield MLP And Energy Infras Fund,뉴욕 거래소,
FZT,없음,FZT,패스트 애퀴지션 II,뉴욕 거래소,
FZT_u,없음,없음,없음,없음,
KLR,없음,KLR,칼레이라,뉴욕 거래소,
LRHC,O,LRHC,라 로사 홀딩스,나스닥 증권거래소,
FFSG,K,FFSG,FormulaFolios Smart Growth ETF,아멕스 증권거래소,
FFHG,K,FFHG,FormulaFolios Hedged Growth ETF,아멕스 증권거래소,
FFTG,K,FFTG,FormulaFolios Tactical Growth ETF,아멕스 증권거래소,
FFTI,K,FFTI,FormulaFolios Tactical Income ETF,아멕스 증권거래소,
NAVB,K,NAVB,나비디아 바이오파마슈티컬스,아멕스 증권거래소,
SOBRD,PK,없음,없음,없음,
GBBK,O,GBBK,글로벌 블록체인 애퀴지션,나스닥 증권거래소,
RIVOP,PK,없음,없음,없음,
DPSI,PK,DPSI,디시젼포인트 시스템즈,아멕스 증권거래소,
ASPP,O,ASPPU,Abri SPAC 2 Units,나스닥 증권거래소,
SIO,없음,SIO,Touchstone Strategic Income Opportunities ETF,아멕스 증권거래소,
PACWL,PK,없음,없음,없음,
SMDM,PK,없음,없음,없음,
CZFS,PK,CZFS,시티즌스 파이낸셜 서비시스,나스닥 증권거래소,
IAUCF,PK,없음,없음,없음,
AGCGV,PK,없음,없음,없음,
AGCGL,PK,없음,없음,없음,
WOPEY,PK,없음,없음,없음,
RNGTD,PK,없음,없음,없음,
NCPL,PK,NCPL,넷캐피탈,나스닥 증권거래소,
GLAQ,O^F22,GLAQ,글로비스 애퀴지션,나스닥 증권거래소,
GWAV,PK,GWAV,그린웨이브 테크놀로지 솔루션스,나스닥 증권거래소,
IPO-ACRI,O,없음,없음,없음,
OXFCV,PK,없음,없음,없음,
OXFCP,PK,없음,없음,없음,
SCWO,PK,SCWO,374워터,나스닥 증권거래소,
SIO,K,SIO,Touchstone Strategic Income Opportunities ETF,아멕스 증권거래소,
WETG,PK,WETG,위트레이드 그룹,나스닥 증권거래소,
CNXA,PK,CNXA,코넥사 스포츠 테크놀로지스,나스닥 증권거래소,
EVTVD,PK,없음,없음,없음,
IPO-NANL,O,없음,없음,없음,
MOGL,O,없음,없음,없음,
KNWN,PK,없음,없음,없음,
MAIA,O,MAIA,마이아 바이오테크놀로지,아멕스 증권거래소,
ARFXF,PK,없음,없음,없음,
ARFXD,PK,없음,없음,없음,
NEOV,PK,NEOV,네오볼타,나스닥 증권거래소,
IPO-SKGR,K,없음,없음,없음,
JBFR,O,없음,없음,없음,
NCRA,PK,NCRA,노세라,나스닥 증권거래소,
IPO-STAO,O,없음,없음,없음,
APE_pa,없음,없음,없음,없음,
TLFA,PK,없음,없음,없음,
ATXG,PK,ATXG,애든택스 그룹,나스닥 증권거래소,
KEYHV,PK,없음,없음,없음,
KEYHL,PK,없음,없음,없음,
MSSXV,PK,없음,없음,없음,
MSSXL,PK,없음,없음,없음,
GRFXY,PK,없음,없음,없음,
IPO-BRUU,O,없음,없음,없음,
TRFPF,PK,없음,없음,없음,
CANB,PK,CANB,Can B Corp,나스닥 증권거래소,
EFSH,PK,EFSH,1847 홀딩스,아멕스 증권거래소,
MSBSV,PK,없음,없음,없음,
MSBSL,PK,없음,없음,없음,
AIMD,PK,AIMD,에이노스,나스닥 증권거래소,
MCVT,PK,MCVT,밀 시티 벤처스 III,나스닥 증권거래소,
LNZA,O,LNZA,란자테크 글로벌,나스닥 증권거래소,
LNKB,PK,LNKB,링크뱅코프,나스닥 증권거래소,
BTMD,PK,BTMD,바이오티,나스닥 증권거래소,
INLX,PK,INLX,인텔리네틱스,아멕스 증권거래소,
ASTI,PK,ASTI,어센트 솔라 테크놀로지스,나스닥 증권거래소,
LNCDL,PK,없음,없음,없음,
BHVN,K,BHVN,바이오헤이븐,뉴욕 거래소,
NYAXF,PK,없음,없음,없음,
RTOKY,PK,없음,없음,없음,
SEDRF,PK,없음,없음,없음,
CVUA,PK,없음,없음,없음,
STCN,O,STCN,스틸 커넥트,나스닥 증권거래소,
STCN,O^J22,STCN,스틸 커넥트,나스닥 증권거래소,
IPO-ALOP,O,없음,없음,없음,
RUM,O,RUM,럼블,나스닥 증권거래소,
NEEXU,PK,없음,없음,없음,
MBIPL,PK,없음,없음,없음,
SILOD,PK,없음,없음,없음,
IPO-QOMO,O,없음,없음,없음,
LPTV,PK,LPTV,룹 미디어,아멕스 증권거래소,
LPTVD,PK,없음,없음,없음,
MNKPF,PK,없음,없음,없음,
ONOV,PK,없음,없음,없음,
VOXCF,PK,없음,없음,없음,
ENRFF,PK,없음,없음,없음,
ASEPF,PK,없음,없음,없음,
CETSU,O,없음,없음,없음,
MEM^K22,없음,없음,없음,없음,
BKDTU,PK,없음,없음,없음,
EFCRP,PK,없음,없음,없음,
AMPED,PK,없음,없음,없음,
PEYED,PK,없음,없음,없음,
CMNDF,PK,없음,없음,없음,
IPO-ADAM,O,없음,없음,없음,
IPO-PLUT,O,없음,없음,없음,
GIAF,PK,없음,없음,없음,
TXO_u,없음,없음,없음,없음,
FDV,K,FDV,Federated Hermes US Strategic Dividend ETF,아멕스 증권거래소,
BAM,없음,BAM,브룩필드 애셋 매니지먼트,뉴욕 거래소,
FBIN_w,없음,없음,없음,없음,
RWTRP,PK,없음,없음,없음,
ENLT,O,ENLT,엔라이트 리뉴어블 에너지,나스닥 증권거래소,
BFAI,O,없음,없음,없음,
ENCUF,PK,없음,없음,없음,
PWC,없음,없음,없음,없음,
JNRV,O,없음,없음,없음,
ATHLV,PK,없음,없음,없음,
ATHLL,PK,없음,없음,없음,
RWTRV,PK,없음,없음,없음,
KWEMF,PK,없음,없음,없음,
GTLCL,PK,없음,없음,없음,
LIACF,PK,없음,없음,없음,
ATLXD,PK,없음,없음,없음,
PBS,없음,PBsystemsInc,4447,도쿄 거래소,
IPO-LEEW,O,없음,없음,없음,
HBNJL,PK,없음,없음,없음,
STRW,PK,STRW,스트로베리 필즈 리츠,아멕스 증권거래소,
HBNJV,PK,없음,없음,없음,
HBANL,O,HBANL,헌팅턴 뱅그셰어스 우선주 Series J,나스닥 증권거래소,
BTEGF,PK,없음,없음,없음,
XI,O,XIN,신위안 부동산 ADR,뉴욕 거래소,
DEF,없음,DH,Definitive Healthcare Corp,나스닥 증권거래소,
OPXS,PK,OPXS,옵텍스 시스템스 홀딩스,나스닥 증권거래소,
HSPPF,PK,없음,없음,없음,
WANG36,UNL,없음,없음,없음,
OAKUO,O,없음,없음,없음,
AREB,O,AREB,아메리칸 레블 홀딩스,나스닥 증권거래소,
MNGO,O,없음,없음,없음,
CETY,PK,CETY,클린 에너지 테크놀로지스,나스닥 증권거래소,
FAVTV,PK,없음,없음,없음,
FAVTP,PK,없음,없음,없음,
JXNFL,PK,없음,없음,없음,
CR,없음,CR,크레인 홀딩스,뉴욕 거래소,
MSGE,K,MSGE,매디슨 스퀘어 가든 엔터테인먼트,뉴욕 거래소,
BHRB,PK,BHRB,버크 & 허버트 뱅크 & 트러스트,나스닥 증권거래소,
NIOBF,PK,없음,없음,없음,
BUJA,O,BUJA,부킷 잘릴 글로벌 애퀴지션 1,나스닥 증권거래소,
IPO-GOLE,O,없음,없음,없음,
Neuraxis109,UNL,없음,없음,없음,
BCAL,PK,BCAL,서던 캘리포니아 뱅코프,나스닥 증권거래소,
EICPB,PK,없음,없음,없음,
TPCS,PK,TPCS,테크프레시젼,나스닥 증권거래소,
ATSAF,PK,없음,없음,없음,
ALLJL,PK,없음,없음,없음,
ESHU,O,없음,없음,없음,
IZQVF,PK,없음,없음,없음,
SNMPD,PK,없음,없음,없음,
LTRY,PK,LTRY,로터리닷컴,나스닥 증권거래소,
BGLC,PK,BGLC,바이오넥서스 진 랩,나스닥 증권거래소,
CALC,PK,CALC,캘시메디카,나스닥 증권거래소,
BVFL,PK,BVFL,Bv 파이낸셜,나스닥 증권거래소,
AENT,PK,AENT,얼라이언스 엔터테인먼트 홀딩,나스닥 증권거래소,
FXCOR,PK,없음,없음,없음,
IPO-KEEN,O,없음,없음,없음,
FXCO,PK,없음,없음,없음,
EFLVD,PK,없음,없음,없음,
NETD,O,NETD,나보스 에너지 트랜지션 II,나스닥 증권거래소,
Courtside91,UNL,없음,없음,없음,
PAPL,O,없음,없음,없음,
VTRO,O,Vtron Group Co Ltd Class A,002308,심천(선강퉁) 증권거래소,
IBA^E23,없음,없음,없음,없음,
SQZB,PK,없음,없음,없음,
FRRSF,PK,없음,없음,없음,
NRXS,K,NRXS,뉴락시스,아멕스 증권거래소,
SZL,UNL,SZL,소나데지롱탄홀딩스,호치민 거래소,
SEZNL,PK,없음,없음,없음,
APOAP,PK,없음,없음,없음,
FRRSD,PK,없음,없음,없음,
HHC,없음,HHC,하이하제과,하노이 거래소,
DASH,K,DASH,도어대시,나스닥 증권거래소,
TPRFF,PK,없음,없음,없음,
NATIA_p,UNL,없음,없음,없음,
CRHCF,PK,없음,없음,없음,
ABMLD,PK,없음,없음,없음,
ABC,없음,ABCL,Abcellera Biologics Inc,나스닥 증권거래소,
FTLF,PK,FTLF,핏라이프 브랜즈,나스닥 증권거래소,
IPO-PODC,O,없음,없음,없음,
PRIAF,PK,없음,없음,없음,
LAC,없음,LAC,리튬 아메리카스,뉴욕 거래소,
99ACQUIS4,UNL,없음,없음,없음,
CMRA,O,CMRA,코메라 라이프 사이언시스 홀딩스,나스닥 증권거래소,
AFRI,O,AFRI,포라프릭 글로벌,나스닥 증권거래소,
PGY,O,PGY,파가야 테크놀로지스,나스닥 증권거래소,
